id,title
16504,plan of progress
16505,untitled
5642,four rectangles
5643,second state
5644,second state
5645,black
5646,black on black
5647,cream over crimson
5648,white on brown
5649,14 black diagonal
5650,14 black red
5651,12 black
5652,12 red black
5653,12 to the right
470,white line square iv
537,untitled
538,heads in a colourful landscape
756,the anatomist
3890,throat
5857,no 77
7885,yellow ii2 yellow jaune série ii no2
8175,tiger
8728,untitled
8769,moonscape
8770,explosion
10343,poet 1
13074,three blues
14010,stromboli dark
14115,dream figure
14492,grid with multiple figures
574,scurrying figures
717,homage to magritte
6963,infinity
11494,rails i
1541,tractatus logico catalogicus  art or the art of selling
11058,maahantai
11059,omaggio a michelangelo
11060,no title proof
11061,no title proof
11062,for the four colour variant of p03144
11063,for the four colour variant of p03144
11064,no title proof
14544,untitled
1351,leicester square
1352,the means test
1353,the means test 2
1354,soldier soldier
1355,empire builders
1356,quiet evening
11065,aranjeux
11066,ci boure
11067,die versunkene glocke
11068,jeux d’eau
11069,olympia
11070,zaspiakblat
8771,untitled paper plate
16939,eighteen cantos title page
12820,when g dug into the toys he struck terrible shit
12821,calm life
12822,cologne
12823,berlin 1
12824,berlin 2
12825,düsseldorf
12826,heidelberg
12827,small theatre
12828,3 knights
12829,view of the emme
12830,hemdenstein
12831,quartet
12832,seminar in collaboration with richard hamilton
12833,3 cakes on swivel chairs
12834,3
12835,messing
12836,by the sea from behind
12837,big tardt for richard
12838,selfportrait as pile of dog dirt
12839,selfportrait as jealous tiger
12840,selfportrait as jealous tiger
12841,my eye is a mouth
5782,swingeing london 67  poster
5654,1 black vertical on black
5655,2 90 on white
5656,3 grey on 180°
5657,4 white horizontal black verticals
7158,fool’s house
1630,welsh scene harlech
1991,evening
2248,mullion cove
2983,king of aragon
4503,boatsantibes
5675,woodshade
6964,over the moon
10912,love at first sight
12239,nocturne in north wales
13880,lane
13881,darkling thrush
4195,conquest of time
4196,tragic group
4197,the chess players
4198,pentaptych no 3
4199,triptych no 1
4200,triptych no 2
6475,paradox i
6476,paradox ii
6477,paradox iii
6478,paradox iv
6479,paradox v
7169,escalator
8645,no title
8646,no title
8647,no title
9117,arabian reel
9118,fibonacci’s garden
9119,phyllotaxis
9120,spiral prism
13224,summer suite brown predominating
9031,large bear
12267,a’dam i
12268,a’dam ii
2476,the fool with a fish
2477,the voice of the fool
2478,head
2479,island
2480,the joy of the fool
2481,the pilgrim
2482,tree  hills
2483,figure
2484,angels
2485,head
2486,a song
2487,sun head
2488,a joy beast
2489,spanish lady
2490,a sweet song
2491,the great happiness
2492,head
2493,angel
2494,head
2495,kneeling fool
2496,fool and bird
2497,bird smoking a pipe
2498,landscape
2499,landscape
10278,hilltop at evening
10279,still life with very fine hatching
4767,no title
4768,no title
4769,no title
4770,no title
4771,no title
4772,no title
4773,no title
4774,no title
4775,no title
4776,no title
4777,no title
4778,no title
4779,no title
4780,no title
4781,no title
4782,no title
4783,no title
4784,no title
4785,no title
4786,no title
4787,no title
4788,untitled
4789,untitled
4790,untitled
4791,untitled
4792,no title
4793,no title
4794,no title
4795,no title
16940,their grassy places
11071,girot and plaza
11072,tafel 16
11073,no title trial proof for as is when
11074,no title trial proof for moonstrips empire news
11075,833 whipped cream a taste of honey peanuts lemon tree others
11076,a formula that can shatter into a million glass bullets
11077,7 pyramide in form einer achtel skugel
11078,multichannel prototype
11079,signs of death and decay in the sky
11080,6228 plus cry on my shoulder no sad songs etc from zero energy experimental pile series
11081,secrets of life  the human machine and how it works perception through impression
11082,secrets of life  the human machine and how it works bird
11083,secrets of life  the human machine and how it works hazardous journey
11084,secrets of life  the human machine and how it works reproduction
11085,secrets of life  the human machine and how it works the moment of conception
11086,secrets of life  the human machine and how it works inside the brain
11087,manikins for destruction untitled mira pair
11088,manikins for destruction untitled monkey no 9
11089,manikins for destruction untitled u 14322
11090,manikins for destruction untitled school bus
11091,manikins for destruction untitled broken open dummy skeleton
11092,manikins for destruction untitled vw dummy
11093,pages from the aerospace medical library untitled baboon on sled
11094,pages from the aerospace medical library electrodes etc arm support etc
11096,pages from the aerospace medical library geometry relations in electron irradiation of a mouse 1147pm 1153pm 1206am
11097,pages from the aerospace medical library untitled decompression pair
11098,pages from the aerospace medical library untitled tape dummy
11099,pages from the aerospace medical library carpenter
11100,from genot to unimate sim one
11101,from genot to unimate genot
11102,from genot to unimate untitled walking machine
11103,from genot to unimate untitled parade robot
11104,from genot to unimate untitled unimate and egg
11105,from genot to unimate untitled robot commander and boy
11106,no title trial proof for conditional probability machine
11107,no title trial proof for conditional probability machine
11108,no title proof for mr peanuts
11109,no title proof for mr peanuts
11110,no title proof for mr peanuts
11111,no title trial proof
11112,title not known
11113,allegro moderato firemans’ parade
11114,central park in the dark some 40 years ago
11115,the children’s hour
11116,largo to presto
11117,aeschylus and socrates
11118,calcium night light
11119,four german songs
11120,from early italian poets
4796,no title
4797,no title
4798,no title
4799,no title
4800,no title
4801,no title
4802,no title
10658,small silent siena
10659,pälastra
10660,tuscan pillars
10661,aegean
10662,aegean 2
10663,2 sculptural forms
10664,turkish sundial  column
10665,rafael
10666,3 forms in a landscape
10667,glass topped bottle
10668,ronco
10669,2 bottles  glass
11121,1 evadne in green dimension
11122,2 will man outgrow the earth 
11123,3 fun helped them fight
11124,4 the ultimate planet
11125,5 see mom a baby’s life is not all sunshine
11126,6 sackosauce
11127,7 takeoff
11128,8a hazards include dust hailstones and bullets 8b survival
11129,9 was this metal monster master or slave
11130,10 meet the people
11131,11 improved beans
11132,12 refreshing and delicious
11133,13 you’ll soon be congratulating yourself
11134,14 goering with wings
11135,15 real gold
11136,16 fantastic weapons contrived
11137,17 has jazz a future
11138,18 vogue gorilla with miss harper
11139,19 electric arms and hands also showing love is better than ever
11140,20 it’s daring it’s audacious
11141,21a north dakota’s lone sky scraper
11142,21b will alien powers invade the earth
11143,22 wind tunnel test
11144,23 new life for old radios
11145,24 2000 horses and turbopowered
11146,25 i was a rich man’s plaything
11147,26 never leave well enough alone
11148,27 no one’s sure how good it is
11149,28 man holds the key
11150,29 merry xmas with t1 space suits
11151,30 a new brand of brilliance
11152,31 hiho
11153,32 you can’t beat the real thing
11154,33 it’s a psychological fact pleasure helps your disposition
11155,34 mother goose goes hollywood
11156,35 shots from peep show
11157,36 lessons of last time
11158,37 a funny thing happened on the way to the airport
11159,38 the dynamics of biology
11160,39 poor eleanor knows them by heart
11161,40 write dept p1 for beautiful fullcolour catalog
11162,41 folks always invite me for the holidays
11163,42 what a treat for a nickel
11164,43 yours till the boys come home
11165,44 headlines from horrors ville
11166,45 trigger assembly removed
14035,pecken wood
14036,cray fields
14037,clegyr boia
15730,le pont neuf paris
15731,la danseuse à la corde
15732,the bathers
9684,composition for a poem by herbert read
9685,figures in settings
9686,standing figures
9687,two standing figures with studies on the left
9688,two seated figures
9689,reclining figure
9690,square forms
9691,crowd looking at a tiedup object
9692,hommage à rodin
9693,ideas for sculpture
9694,six reclining figures on green ground
9695,three reclining figures on pedestals
9696,two monumental reclining figures
9697,two upright motives
9698,two seated women
9699,concerto
9700,eight draped reclining figures
9701,fantasy
9702,four draped reclining figures
9703,picture book
9704,reading lesson
9705,seated woman
9706,studies for head and shoulders sculpture
9707,studies for sculpture two and three piece reclining figures
9708,two rock reclining figures
9709,ideas for sculpture from the book ‘henry moore’ by ionel jiahou
9710,ideas for sculpture in landscape from the book ‘henry moore’ by ionel jianou
9711,projects for hill sculpture from the book ‘henry moore’ by ionel jianou
9712,two reclining figures linear
16941,two piece reclining figures points
9713,elephant skull plate i
9714,elephant skull plate ii
9715,elephant skull plate iii
9716,elephant skull plate iv
9717,elephant skull plate v
9718,elephant skull plate vi
9719,elephant skull plate vii
9720,elephant skull plate viii
9721,elephant skull plate ix
9722,elephant skull plate x
9723,elephant skull plate xi
9724,elephant skull plate xii
9725,elephant skull plate xiii
9726,elephant skull plate xiv
9727,elephant skull plate xv
9728,elephant skull plate xvi
9729,elephant skull plate xvii
9730,elephant skull plate xviii
9731,elephant skull plate xix
9732,elephant skull plate xx
9733,elephant skull plate xxi
9734,elephant skull plate xxiii
9735,elephant skull plate xxiii
9736,elephant skull plate xxiv
9737,elephant skull plate xxv
9738,elephant skull plate xxvi
9739,elephant skull plate xxvii
9740,elephant skull plate xxviii
9741,frontispiece of il bisonte cartella
9742,six sculptural motives
9743,two draped standing figures
9744,two women
9745,after the accident
9746,two figures talking
9747,six sculpture motives
9748,storm at forte dei marmi
9749,storm at sea
9750,three motives
9751,three sculpture motives
9752,two standing figures
9753,two standing figures no v
9754,two standing figures no xi
9755,wreck
9756,two standing figures no xii
9757,two seated figures
9758,two tall figures man and woman
9759,reclining figure i
9760,reclining figure ii
9761,reclining figure iii
9762,reclining figure iv
9763,two reclining figures
9764,four sculpture motives
9765,hommage à seghers plate i
9766,hommage à seghers plate ii
9767,architecture
9768,three seated figures
9769,turning figure no 1
9770,turning figure no 2
9771,four mothers
9772,two reclining figures
9773,reclining figures and reclining mother  child
9774,glenkiln cross plate i
9775,glenkiln cross plate ii
9776,log pile i
9777,log pile ii
9778,log pile iii
9779,two reclining figures
9780,stonehenge title page
9781,stonehenge a
9782,stonehenge b
9783,stonehenge c
9784,stonehenge i
9785,stonehenge ii
9786,stonehenge iii
9787,stonehenge iv
9788,stonehenge v
9789,stonehenge vi
9790,stonehenge vii
9791,stonehenge viii
9792,stonehenge ix
9793,stonehenge x
9794,stonehenge xi
9795,stonehenge xii
9796,stonehenge xiii
9797,stonehenge xiv
9798,stonehenge xv
9799,four grey ladies
16942,four silhouette figures
9800,hands i
9801,hands ii
9802,seated figure  ideas for sculpture
9803,seated woman in armchair
9804,six stone figures
9805,stonehenge variant of title page
9806,three reclining figures
9807,three reclining figures with land background
9808,three reclining figures with water background
9809,three standing figures
9810,woman seated on fireside stool
9811,portfolio folder
9812,sketches of auden
9813,windswept landscape
9814,cavern
9815,multitude i
9816,multitude ii
9817,thin lipped armourer i
9818,thin lipped armourer ii
9819,two heads
9820,lullaby sketches
9821,lullaby
9822,lullaby sleeping head
9823,man and woman
9824,fjord
9825,divided landscape
9826,split stone
9827,garsdale
9828,the forest
9829,the bridge
9830,six reclining figures
9831,four standing women
9832,mexican mask
9833,four reclining figures
9358,for otiose sailors and girl guides only 
2542,project print
9359,project print
9834,seventeen reclining figures
9835,sheep album cover
9836,sheep with lamb iii
9837,family
9838,sheep in landscape
9839,sheep in snow scene
9840,sheep in field
9841,sheep with lamb i
9842,sheep with lamb ii
9843,sheep with lamb iv
9844,fat lambs
9845,sheep
9846,head
9847,the show sheep
9848,ready for shearing
9849,sheep back view
9850,shorn sheep
9851,shorn sheep with lamb
9852,seated figure
9853,six stones
9854,two reclining figures
9855,two women bathing child i
9856,two women bathing child
9857,mother  child
9858,draped reclining figure
9859,four reclining figures
9860,girl doing homework i
9861,girl doing homework ii
9862,girl doing homework iii
9863,girl doing homework iv
9864,girl doing homework v
9865,girl doing homework vi
9866,nude
9867,group of figures
9868,three cloaked figures i
9869,three cloaked figures ii
9870,contemplative eye
9871,direct eye
9872,hiding eye
9873,superior eye
9874,wild eye
11550,untitled composition i
11551,untitled composition ii
2345,new mexico i
2346,new mexico 2
2347,new mexico 4
11933,nursery frieze i
11934,nursery frieze ii
11935,drysllwyn castle
11936,chamecy burgundy
11937,église de vernon normandy
11938,notre dame de l’épine near rheims
11939,rheims cathedral
14109,screenprint with balance
14110,etching with brother dog
14111,etching with evil spirits
2383,no title
2384,no title
2385,no title
2386,no title
2387,no title
2388,no title
2389,no title
2390,no title
2391,no title
2392,untitled
2393,untitled
2394,untitled
2395,untitled
6546,girl at night
6547,interior with figure
6548,indian room
6549,bedroom
6550,girl on a sofa
6551,interior day
6552,interior night
13558,untitled
13559,edward gordon craig i
13560,edward gordon craig ii
13561,second time around
13562,drop
13563,exit
13564,interval
13565,proscenium
13566,untitled
13567,1
13568,2
13569,no title
13570,no title
13571,1
13572,2
13573,3
13574,4
13575,5
13576,diary
13577,nosegay green
13578,par terre
13579,russian i
13580,russian ii
14095,the restaurant
14096,the carousel
14214,transparency astronaut seat c
14215,transparency che guevara d
14216,transparency i yuri gagarin 12 april 1961
14217,transparency the five senses hearing
14218,transparency the five senses sight
14219,transparency the five senses smell
14220,transparency the five senses touch
13640,of biplanes and catamarans
13641,the wise and foolish virgin
16273,untitled
7039,where are you standing
14545,sitting figure  etching xiv
14546,leaves  drypoint i
14547,leaves  drypoint ii
14548,leaves  drypoint iii
14549,leaves  drypoint iv
14550,leaves  drypoint v
14551,leaves  drypoint vi
14552,leaves  drypoint vii
14553,leaves  drypoint viii
14554,leaves  drypoint xv
14555,standing figure  drypoint ix
14556,standing figure  drypoint x
14557,standing figure  drypoint xi
14558,standing figure  drypoint xii
9875,woman holding cat
9876,figures in settings  sculptural ideas
9877,draped reclining figure
9878,eight reclining figures in yellow red and blue
9879,white forms
9880,black figure on pink background
9881,eight reclining figures
9882,multicoloured reclining figures
9883,reclining figure
9884,two forms
9885,elephant skull arch form
9886,three reclining figures
9887,three seated figures with children
9888,girl seated at desk i
9889,girl seated at desk ii
9890,girl seated at desk iii
9891,girl seated at desk
9892,reclining figure
9893,reclining figure
9894,reclining figures man and woman i
9895,reclining figures man and woman ii
9896,reclining figures on beach
9897,head
9898,ideas for sculpture
9899,reclining figure
9900,seated mother and child
9901,three graces
9902,trapeze artists
9903,two figures at a table
9904,three reclining figures
9905,four reclining figures with architectural background
9906,girl i
9907,seated figures
9908,reclining figure
9909,reclining figure back
9910,seated girl
9911,seated girl on bed
9912,reclining girl on bed
9913,seated figure back
9914,resting girl
9915,girl ii
9916,seated figure i line drawing
9917,seated figure ii pink background
9918,seated figure iii dark room
9919,seated figure iv reverse lighting
9920,seated figure v wickerwork chair
9921,title not known
12894,title not known
12895,title not known
12896,title not known
12897,title not known
12898,title not known
12899,title not known
12900,title not known
12901,title not known
12902,title not known
12903,title not known
12904,title not known
12905,title not known
12906,title not known
12907,title not known
12908,title not known
12909,title not known
5783,stage proof 1
5784,stage proof 2
5785,stage proof 3
5786,stage proof 4
5787,stage proof 5
5788,stage proof 6
5789,stage proof 7
5790,stage proof 8
5791,stage proof 9
5792,stage proof 10
5793,stage proof 11
5794,stage proof 12
5795,stage proof 13
5796,stage proof 16
5797,stage proof 17
5798,stage proof 18
5799,stage proof 19
13758,imfi
13759,mf30
9922,mother and child
14221,h  ho chi minh
14222,origins
14223,pool mantra
14224,six labyrinths
8807,woodcut blue
8808,bx i
8809,bx ii
8810,woodcut
7089,untitled
7090,station
7091,up and down
9923,lost
7092,grass
15619,reeded glass iii
15620,reeded glass ii
14225,alchera
14226,earth mantra
14227,no title
14228,no title
14229,no title
14230,no title
14231,no title
14232,no title
14233,no title
8648,shift open
8649,shift closed
8650,colour satin
8651,trace elements
8652,laminations
8653,historical utopias revisited
8654,lost horizons
8655,past times
9924,reclining figure with interior setting ii
4187,untitled
4188,untitled
4189,untitled
4190,untitled
4191,untitled
4192,untitled
9925,reclining figure with stormy sky
9926,mother and child with wave background i
9927,mother and child with wave background ii
9928,mother and child with wave background iii
9929,two seated figures against pillar
9930,woman with arms crossed
9931,woman with book
9932,woman with clasped hands
9933,woman with dove
8656,spring
8657,summer
8658,autumn
8659,winter
5567,ghost i
5568,ghost iii
5569,ghost iv
12842,by the sea
12843,double quartet
12844,cover
12845,a feminine thought i
12846,a feminine thought ii
12847,hemdenstein
12848,scrabble
12849,scrapple
12851,cover
12852,no title
12853,no title
12854,no title
12855,no title
12856,selfportrait as a flower pot
12857,two persons
12858,cover
12859,no title
12860,no title
12861,no title
12862,no title
12863,double selfportrait of the artist
12864,double somersault
12865,double somersault
12866,large trolley
12867,malego by the sea
12868,palego goodbye
4543,situation 377
4544,situation 507
4545,situation 514
9934,elephant skull cover
15733,a circle a diamond  two white lines
15734,contrasted curves
15735,black silhouettes on red
15736,four forms and a black circle
15737,two forms and two dots
13760,oabcd
13761,mlg2it ch
3891,blue haircut
3892,big red wrench in a landscape
3893,nutcracker
3894,no title
3895,no title
3896,no title
3897,no title
3898,no title
3899,no title
3900,no title
3901,no title
3902,no title
3903,no title
3904,tinsnip
3905,picabia i cheer
3906,picabia ii forgot
3907,picabia iii groans
10185,un bel di vedremo puccini
12850,villa dei misteri
937,byzantium iii
942,untitled 8
2226,icon ix
7095,red dark red
9244,tyrants
14011,large print iii
8660,lost messages
8661,salient features
8662,song for africa
8663,two faces of a place
15621,sign
2206,frankfurt circle
7049,anemones i
7050,anemones ii
7051,anemones iii
7052,anemones iv
7053,anemones v
7054,anemones vi
7055,anemones vii
9935,sheep walking
9936,sheep resting
9937,sheep grazing
9938,sheep standing
9939,sheep climbing
9940,earthquake in harbour
9941,ideas for wood sculpture
9942,sculptures dark interior
9943,shipwreck i
9944,shipwreck ii
9945,three heads
9946,black reclining figure i
9947,black reclining figure ii
9948,black reclining figure iii
9949,black reclining figure iv
9950,girl seated at desk v
9951,girl seated at desk vi
9952,girl seated at desk vii
9953,girl seated at desk ix
9954,reclining figure
9955,seated figure holding glass
9956,four grazing sheep
9957,sheep and lamb
9958,sheep before shearing
9959,sheep in field
9960,sheep in stormy landscape
9961,three grazing sheep
9962,two fat lambs
9963,circus scenes
9964,high wire walkers
9965,animal heads
9966,draped reclining figure
9967,friday night camden town
9968,group in industrial landscape
9969,reclining woman
9970,three seated figures in setting
9971,figures in a forest
9972,figures in snow
9973,figures with smoke background
9974,mother and child shell
9975,mother and child with border design
9976,mother and child with dark background
9977,mother and child with light background
9978,reclining figure with cliff background
9979,seated mother and child
9980,three reclining figures on pedestals
9981,two reclining figures
9982,two seated figures with children
9983,mother and child studies and reclining figure
9984,reclining figure and mother and child studies
9985,reclining figure architectural background i
9986,reclining figure architectural background ii
9987,reclining figure architectural background iii
9988,reclining figure architectural background iv
9989,reclining figure interior setting i
9990,stone reclining figure
9991,stone i
9992,stone ii
9993,stone iii
9994,stone iv
9995,stone v
9996,girl reading at window
9997,male figure in landscape
9998,reclining figure
9999,reclining figure 1
10000,reclining figure 2
10001,reclining figure 3
10002,reclining figure 4
10003,reclining figure 5
10004,reclining figure 6
10005,reclining figure 7
10006,reclining figure 8
14169,monterde
14170,sangüesa
10007,reclining nude i
10008,reclining nude ii
10009,hands of dorothy crowfoot hodgkin i
10010,hands of dorothy crowfoot hodgkin ii
10011,hands of dorothy crowfoot hodgkin iii
10012,hands of dorothy crowfoot hodgkin iv
10013,hands of dorothy crowfoot hodgkin v
10014,four standing figures
10015,man and woman three quarter figures
10016,reclining figure against sea and rocks
10017,reclining figure dawn
10018,reclining figure sunset
10019,standing figure storm sky
10020,seven reclining figures
10021,stone reclining figure ii
10022,two reclining figures
10023,child study
10024,sleeping child
10025,curved reclining figure in landscape i
10026,curved reclining figure in landscape ii
10027,elephants
10028,half figure
10029,head of girl i
10030,head of girl ii
10031,head of a girl and reclining figure
10032,interpretation from dürer’s portrait of conrad verkell with landscape
10033,mother and child
10034,reclining figure distorted
10035,reclining figure piranesi background i
10036,reclining figure piranesi background ii
10037,reclining figure piranesi background iii
10038,reclining mother and child i
10039,reclining mother and child ii
10040,reclining mother and child i profile
10041,seated figure
10042,seated figure with architectural background
10043,seated mother and child
10044,seated nude
10045,seated woman
10046,woman putting on stocking i
10047,woman putting on stocking ii
10048,female torso and sculpture ideas i
10049,female torso and sculpture ideas ii
10050,homage to sacheverell sitwell
10051,man and woman
10052,opening form i
10053,reclining figure arch leg
10054,reclining figure cave
10055,reclining figure pointed
10056,sisters with children
10057,six sculpture ideas
10058,two reclining mother and child studies
10059,trees i bole and creeper
10060,trees ii upright branches
10061,trees iii knuckled trunk
10062,trees iv tortured roots
10063,trees v spreading branches
10064,trees vi dead ash
10065,sheep in landscape
10066,feet on holiday i
10067,feet on holiday ii
10068,reclining figure
10069,idea for relief sculpture
10070,reclining nude
10071,seated mother and child
10072,female figures with grey background
10073,mother with child on lap
10074,seated figure
10075,six reclining figures with blue background
10076,eight sculpture ideas
10222,seated mother and child
10078,seven sculpture ideas i
10079,seven sculpture ideas ii
10080,elephants head i
10081,elephant’s head ii
10082,figures with sky background i
10083,figures with sky background ii
10084,five ideas for sculpture
10085,six reclining figures
10086,six reclining figures with red background
10087,three sculpture ideas
10088,three seated figures
10089,three sisters
4352,colours up induction
4353,foolsproof
4354,think of courage without fear not
4355,left hand by right hand
4356,o’rembrandt
4357,to draw fire
4358,withdrawal from stone wall street
4359,left hand by left hand
4360,left hand by right hand
4361,dedicated to vincent price
4362,abstract
4363,abstract
4364,abstract
4365,alan sekers
4366,the anesthesiologist
4367,appointment book
4368,at the goslings
4369,black dog
4370,boo
4372,bubblegum
4373,bungo the elephant by tara
4374,the cat’s whiskers
4375,dancing dog
4376,david king
4377,david sylvester
4378,studies
4379,diagram of a conversation george melly
4380,four kings
4381,george
4382,george melly
4383,george melly
4384,gilbert
4385,gilbert and george
4386,grown upstalking
4387,himself
4388,jan craigmartin
4389,judy greenwood
4390,lion at 30 mph
4391,mark glazebrook
4392,mark glazebrook
4393,michael craigmartin
4394,miles and joanna
4395,nigel greenwood
4396,nigel and maud gosling
4397,nigel and maud gosling
4398,nina king
4399,numbers
4400,one of the lads
4401,paul dufeu
4402,peter townsend
4403,a pound note by a governed imagination
4404,richard alston
4405,richard hamilton working
4406,samantha
4407,samantha
4408,selfportrait
4409,sue
4410,tara
4411,telephone
4412,tim craig
4413,tim craig
4414,tom raworth
4415,to the last of the imaginary solutions
4416,wendymayla
4417,cup and quill
4418,truffle hunt
4419,the wren’s nest
4420,herbert distel walking
4421,his master’s voice
4422,larry weiner
4423,the clay pit
4424,motif
4425,the abbey
4426,at river oich
4427,beacon
4428,cat
4429,graphics
4430,herring drifter at fort augustus swing bridge at night
4431,loch ness
4432,loch ness
4433,loch tarff
4434,on the ness
4435,stones
4437,urquheart
4438,urquheart castle
4439,view
4440,water folding over a stone
4441,atlantic moon
4442,eve
4443,eve
4444,out of oban
4445,out of oban
4446,rembrandt study
4447,whisky’s tale
4448,mcbrayne’s ferry
4449,killary bay
4450,killary harbour i
4451,killary harbour ii
4452,llandudno
4453,llandudno
4454,llandudno
4455,llandudno
4456,llandudno
4457,willie’s rocks
4458,cob study
4459,ganymede
4460,jolly dog
4461,mule
4462,stepney green
4463,welsh girl
4464,welsh lights
4465,yacht ii
13001,welsh print
13002,west front durham
13003,verlaine
10090,mary and martha
10091,nativity
10092,rock head
10093,the attendants
10094,the observers
10095,the three marys
10096,two heads
10097,visitation
10098,woman’s head
10099,reclining figure
10100,reclining mother and child with blue background
10101,reclining mother and child with grey background
10102,reclining woman with yellow background
10103,six heads olympians
10104,reclining woman on beach
10105,reclining woman on sea shore
10106,reclining woman i
10107,reclining woman ii
10108,reclining woman iii
10109,reclining woman iv
10110,sculptural ideas i
10111,sculptural ideas 2
10112,sculptural ideas 3
10113,sculptural ideas 4
10114,sculptural ideas 5
10115,sculptural ideas 6
10116,sculptural ideas 7
10117,ideas for metal sculpture i
10118,ideas for metal sculpture ii
10119,ideas for metal sculpture iii
10120,ideas for metal sculpture iv
10121,ideas for metal sculpture v
10122,ideas for metal sculpture vi
10123,ideas for figures in a setting
10124,man and woman
10125,man and woman in a landscape
10126,standing nudes
10127,two ideas for sculpture
10128,two women seated on bench
10129,family group
10130,man and woman
10131,the infant
10132,the schoolboy
10133,the lover
10134,the soldier
10135,the justice
10136,the pantaloon
10137,the last scene
10138,kneeling woman
10139,reclining figure bone
10140,reclining figure idea for metal sculpture
10141,four ideas for sculpture
10142,head study i after andrea pisano
10143,head study ii after andrea pisano
10144,head of girl ii
10145,head of girl iii
10146,adam
10147,eve
10148,head of girl
10149,opening form ii
10150,tunnel arch and window
10151,architecture doorway
10152,reclining figure point
10153,two reclining figures
10154,two reclining figures
10155,two reclining figures
10156,five reclining figures
10157,two standing figures no v
10158,storm at sea
10159,the artist’s hand i
10160,the artist’s hand ii
10161,the artist’s hand iii
10162,the artist’s hand iv
10163,the artist’s hand v
10164,title page
10165,accompanying text for ‘animals in the zoo’ 1st page
10166,accompanying text for ‘animals in the zoo’ 2nd page
10167,rhinoceros
10168,dromedary
10169,vultures
10170,elephant
10171,leopard
10172,zebra
10173,bison
10174,jaguar
10175,antelope
10176,tiger
10177,tiger
10178,elephant
10179,elephant’s head
10180,bison
10181,rhinoceros
10182,elephant
10183,tiger
10184,rhinoceros’ head
8201,outside kilburn underground stage proof
8202,outside kilburn underground stage proof
8203,outside kilburn underground stage proof
8204,outside kilburn underground stage proof
8205,outside kilburn underground stage proof
8206,going home stage proof
8207,going home stage proof
8208,going home stage proof
8209,going home stage proof
9114,untitled
9115,untitled
9116,untitled
567,rb kitaj
10585,lloyd’s
1967,the mountain fern
12910,rip  ii
1285,thanx jackson
10077,thanx andy
8181,thanx picasso
17306,waterfall night
3685,union
3686,the fall
3687,desire
3688,burnt norton no 1
18959,square light 1
18962,square light 2
19109,we are not the last
19110,we are not the last
19111,untitled
19112,we are not the last
19113,we are not the last
19114,we are not the last
19115,we are not the last
19116,we are not the last
19117,we are not the last
19118,we are not the last
19131,untitled
19132,untitled
19133,untitled
19134,untitled
19135,the young one is coming
19136,untitled
19137,untitled
19138,selva series a
19139,entym
19140,no title
19141,untitled
19151,no title
19150,no title
19149,no title
19148,no title
19147,no title
19146,no title
19145,no title
19144,no title
19143,no title
19142,no title
19272,nude in a hammock
19457,no title
19506,no title
19505,no title
19504,no title
19503,no title
19502,no title
19501,no title
19500,no title
19499,no title
1233,building ships ready for sea
1286,building ships a shipyard
1287,building ships on the stocks
1288,building ships a shipyard seen from a big crane
1289,building ships a workshop
1290,building ships a fitting out basin
1291,somerset house
1840,mrs pott
1841,wednesday night
1842,drag queen
1435,making sailors youthful ambition
1436,making sailors the lookout
1437,making sailors going abroad
1438,making sailors the gun
1439,making sailors ‘duff’
1440,making sailors boatdrill
2280,making guns where the guns are made
2281,making guns the furnace
2282,making guns the great hammer
2283,making guns turning a big gun
2284,making guns the radial crane
2285,making guns lifting an inner tube
2286,reconstruction of belgium
2348,no 1
2349,no 2
2350,no 3
2351,no 4
2352,no 5
2353,no 6
5679,restoration of alsacelorraine to france
5851,women’s work on the land  ploughing
5852,women’s work on the railway  engine and carriage cleaners
5853,women’s work in the towns  a bus conductress
5854,women’s work on munitions  skilled work
5855,women’s work on munitions  dangerous work packing tnt
5856,women’s work on munitions  heavy work drilling and casting
7066,united defence against aggression
7137,the dawn
7917,making soldiers bayonet practice
7918,making soldiers the gas mask
7919,making soldiers ready for service
7920,making soldiers in the trenches
7921,making soldiers over the top
7922,making soldiers bringing in prisoners
10603,making the engine
10604,assembling parts
10605,acetylene welding
10606,sweeping down on a taube
10607,banking at 4000 feet
10608,in the air
11167,a top garco robot nailing a wooden box bottom little boy on his bed in his room
11168,b left skull of test dummy right protonsynchron electrophysical laboratory vacuum pumps to the electromagnet
11169,c left le robot ‘robert’ voulait aller à new york mais le passager est trop lourd twa plane  steps  cap 14 persons with two stewardesses right wonder toy robert the robot
11170,d top culture monkeys may be the next space travellers on us made satellites bottom x15’s maiden flight
11171,e left pubic torso on lorry in manhattan street for ‘bonds clothes for men’ right varga  billboard  girl
11172,f top chimpanzee in a test box designed for space flight bottom mobot mark i
11173,g space age archaeology left fathers right sons
11174,h left television series ‘lost in space’ robot as in ‘forbidden planet’ right soviet dog and man exit from space chamber
11488,transport by sea maintaining food supplies
11489,transport by sea maintaining export trade
11490,transport by sea supplying the navy
11491,transport by sea transporting troops
11492,transport by sea maintaining forces overseas
11493,transport by sea place of safety
12579,italia redenta
12253,the third cavalry division in ghent 12 october 1914
12254,a stretcher party champagne 28 september 1914
12255,untitled cavalry halted under trees
12256,the fall of ostend october 1914
12257,the fall of ostend the digue during embarkation of the naval division from antwerp
12258,untitled refugees sheltering among ruins
12259,the retreat of the 7th division and 3rd cavalry at ypres
