id,medium
24009,chalk and watercolour on paper
24005,chalk and watercolour on paper
23987,graphite and chalk on paper
24019,graphite on paper
24020,graphite on paper
23960,ink and watercolour on paper
24007,"graphite, chalk and watercolour on paper"
23900,graphite and watercolour on paper
23886,graphite and watercolour on paper
23885,graphite and watercolour on paper
24014,chalk on paper
23893,"graphite, watercolour and ink on paper"
23895,chalk on paper
23963,ink and watercolour on paper
23950,watercolour on paper
23951,watercolour on paper
22455,"graphite, ink and watercolour on paper"
24015,graphite and chalk on paper
24016,ink on paper
24017,chalk on paper
24018,graphite and chalk on paper
24001,"graphite, chalk and watercolour on paper"
24006,graphite and chalk on paper. verso: ink on paper
24002,graphite and chalk on paper
23965,graphite and chalk on paper
23334,graphite and watercolour on paper
23986,graphite and watercolour on paper
24032,watercolour and ink on paper
24021,graphite on paper
24455,graphite on paper
24456,graphite on paper
24457,graphite on paper
24458,chalk on paper
23890,watercolour on paper. verso: watercolour on paper
23892,graphite and watercolour on paper
23896,watercolour on paper. verso: watercolour on paper
23894,graphite and chalk on paper
23944,graphite on paper
23945,graphite on paper. verso: graphite on paper
23958,graphite on paper
23903,chalk on paper
23904,chalk on paper
23902,watercolour on paper
23955,"graphite, watercolour and ink on paper"
23946,chalk on paper
23956,graphite and watercolour on paper
23957,graphite and watercolour on paper
23947,watercolour on paper
23959,graphite and watercolour on paper
23589,graphite on paper
23391,graphite and watercolour on paper
23392,graphite and watercolour on paper
23393,graphite and watercolour on paper
23394,graphite and watercolour on paper
23411,ink and watercolour on paper
23408,graphite and ink on paper
23415,graphite and watercolour on paper
23416,watercolour and graphite on paper
23418,graphite and watercolour on paper
23419,graphite and watercolour on paper
23420,graphite and watercolour on paper
23421,"graphite, ink and watercolour on paper"
23422,graphite and watercolour on paper. verso: graphite on paper
23423,"graphite, watercolour and pen on paper"
23424,"graphite, watercolour and pen on paper"
23425,"graphite, watercolour and ink on paper"
23426,graphite and watercolour on paper
23905,graphite on paper
24459,graphite on paper
24460,graphite and watercolour on paper
24461,graphite on paper
23381,graphite and watercolour on paper
23382,graphite and watercolour on paper. verso: graphite on paper
23383,graphite and watercolour on paper
23384,graphite and watercolour on paper
23385,graphite and watercolour on paper
23386,graphite and watercolour on paper
23387,graphite and watercolour on paper
23388,graphite and watercolour on paper
23390,graphite and watercolour on paper
24134,graphite and watercolour on paper
23293,graphite and watercolour on paper
23400,graphite and watercolour on paper
23906,graphite and watercolour on paper
23953,graphite and watercolour on paper
23898,graphite and watercolour on paper
23899,"graphite, watercolour and chalk on paper. verso: graphite on paper"
23372,graphite and oil paint on paper
23352,"watercolour, gouache and gum arabic on paper"
23395,graphite on paper
23853,watercolour and ink on paper
23413,ink and watercolour on paper
23402,graphite on paper
22845,graphite and watercolour on paper
23796,"graphite, watercolour, chalk and gouache on paper"
23005,chalk on paper
23952,graphite on paper
23806,ink on paper
23802,ink and graphite on paper. verso: ink on paper
23814,"chalk, watercolour and ink on paper"
23376,graphite and watercolour on paper
23377,graphite and watercolour on paper
23378,graphite and watercolour on paper
23379,graphite and watercolour on paper
23771,graphite on paper
23772,graphite on paper
23773,"graphite, ink, watercolour and gouache on paper"
23774,"graphite, watercolour and gouache on paper"
23775,"graphite, watercolour and gouache on paper"
23776,"graphite, watercolour and gouache on paper"
23777,"graphite, watercolour and ink on paper"
23778,graphite on paper
23779,graphite on paper
23780,graphite on paper
23781,graphite on paper
23767,"graphite, watercolour and ink on paper"
23770,graphite and watercolour on paper
23954,"chalk, charcoal and gouache on paper"
23331,"graphite, ink, watercolour and gouache on paper"
24130,graphite and watercolour on paper
23374,watercolour and graphite on paper. verso: graphite on paper
23406,ink and watercolour on paper
23407,ink and watercolour on paper
22326,graphite and watercolour on paper. verso: graphite on paper
22814,"graphite, watercolour and ink on paper"
22888,"graphite, watercolour and gouache on paper"
23351,watercolour and ink on paper
22818,"graphite, watercolour and ink on paper"
22822,"graphite, watercolour and ink on paper"
22813,"graphite, watercolour and ink on paper"
22820,graphite and watercolour on paper
22821,"graphite, ink and watercolour on paper"
22816,"graphite, ink and watercolour on paper"
22811,"graphite, ink and watercolour on paper"
22825,"graphite, ink and watercolour on paper"
22635,watercolour and graphite on paper
22636,watercolour and ink on paper
22637,"watercolour, ink and graphite on paper"
22291,graphite and watercolour on paper
22294,graphite and watercolour on paper
22284,graphite and watercolour on paper
22288,watercolour on paper
22287,graphite and watercolour on paper
22286,graphite and watercolour on paper
22289,"graphite, watercolour and ink on paper"
22292,graphite and watercolour on paper
22293,graphite and watercolour on paper
22283,"graphite, watercolour and ink on paper"
23192,graphite and watercolour on paper
22285,graphite and ink on paper
23048,graphite and chalk on paper
23049,graphite and chalk on paper
23050,graphite and chalk on paper
23051,graphite and chalk on paper
23002,"graphite, ink and watercolour on paper"
22978,graphite on paper
23054,graphite and ink on paper
23055,"graphite, ink and watercolour on paper"
23013,graphite and oil pastel on paper
22974,graphite and watercolour on paper
22969,graphite on paper
22972,graphite on paper
22973,graphite on paper
22980,chalk on paper
22970,chalk on paper. verso: chalk on paper
22971,chalk on paper
22968,graphite on paper
22979,graphite on paper
22988,graphite on paper
23000,graphite and watercolour on paper
22997,graphite on paper
22998,graphite on paper
23053,chalk on paper
22985,graphite on paper
22996,graphite and watercolour on paper
22989,ink on paper
22983,graphite and watercolour on paper
22990,graphite on paper
24462,ink on paper
22999,graphite and ink on paper
22651,watercolour and graphite on paper. verso: graphite and ink on paper
22652,graphite and watercolour on paper
22315,"graphite, watercolour and ink on paper"
22337,"graphite, ink and watercolour on paper"
22338,"graphite, watercolour and ink on paper, graphite on paper"
22329,graphite on paper
22645,graphite and watercolour on paper. verso: graphite on paper
22316,"graphite, watercolour and gouache on paper"
22323,graphite and watercolour on paper
22372,"graphite, chalk, watercolour and ink on paper"
24118,graphite and ink on paper
22310,"graphite, watercolour and ink on paper"
22311,"graphite, watercolour and ink on paper"
22312,"graphite, watercolour and ink on paper"
22313,"graphite, watercolour and ink on paper"
22314,"graphite, watercolour and ink on paper"
22309,"graphite, watercolour and ink on paper"
22322,graphite and watercolour on paper
22882,graphite and ink on paper. verso: graphite on paper
24078,ink and watercolour on paper
24062,ink and watercolour on paper
24075,chalk on paper. verso: chalk on paper
24116,graphite and watercolour on paper
24135,graphite and watercolour on paper
24093,"graphite, watercolour and ink on paper"
22805,graphite and watercolour on paper
22804,graphite and watercolour on paper
24082,chalk on paper
24091,graphite and watercolour on paper
24064,ink and graphite on paper
23235,"graphite, watercolour and gum arabic on paper"
24154,graphite and watercolour on paper
24463,graphite and watercolour on paper
24464,graphite and watercolour on paper
24109,graphite and watercolour on paper
24110,graphite and watercolour on paper
22340,graphite and watercolour on paper
22357,graphite and watercolour on paper
22366,graphite and watercolour on paper. verso: graphite on paper
22363,graphite and watercolour on paper. verso: graphite on paper
22349,graphite on paper
22342,graphite on paper
22362,graphite and watercolour on paper. verso: graphite on paper
22343,graphite on paper
22354,graphite on paper
22341,graphite on paper. verso: graphite on paper
22358,graphite and watercolour on paper
22345,graphite on paper. verso: graphite on paper
23949,graphite and watercolour on paper
22452,graphite and watercolour on paper
22450,"graphite, watercolour and ink on paper"
22387,graphite and watercolour on paper
22410,graphite and chalk on paper
23163,watercolour on paper
23159,graphite on paper
23115,ink on paper
23114,"graphite, watercolour and ink on paper"
23162,graphite on paper
24465,graphite and watercolour on paper
23184,"graphite, watercolour and ink on paper"
22951,"graphite, watercolour and ink on paper"
22962,"graphite, watercolour and ink on paper"
22965,graphite and watercolour on paper
24089,"graphite, watercolour and ink on paper"
22963,graphite and watercolour on paper
22815,"graphite, watercolour and ink on paper"
22824,"graphite, ink and watercolour on paper"
22823,graphite and watercolour on paper
22933,graphite and watercolour on paper
22396,"graphite, watercolour and ink on paper"
22398,chalk on paper
22400,"graphite, watercolour and ink on paper"
22395,"graphite, watercolour and ink on paper"
22397,"graphite, watercolour and ink on paper. verso: watercolour on paper"
22926,"graphite, watercolour and ink on paper"
22925,"graphite, watercolour and ink on paper"
22927,graphite on paper
24466,graphite on paper
24467,graphite and ink on paper
22928,"graphite, watercolour and ink on paper"
22929,graphite and watercolour on paper
24468,watercolour on paper
24469,graphite and watercolour on paper
24470,"graphite, watercolour and ink on paper"
22827,"watercolour, graphite and ink on paper"
22829,graphite and watercolour on paper
22634,"graphite, watercolour and ink on paper"
23058,watercolour and ink on paper
23098,graphite on paper
22414,watercolour and ink on paper
23169,graphite and chalk on paper
23175,"graphite, watercolour and ink on paper"
22383,graphite and watercolour on paper
22385,graphite on paper
22386,graphite on paper
23135,"graphite, chalk and watercolour on paper. verso: chalk on paper"
23136,"graphite, chalk and watercolour on paper. verso: graphite and chalk on paper"
23137,"graphite, chalk and watercolour on paper"
23138,graphite and chalk on paper
23139,graphite and chalk on paper
23140,charcoal and chalk on paper
23141,chalk on paper
23142,graphite and chalk on paper
23143,graphite and chalk on paper. verso: graphite on paper
23144,graphite and chalk on paper
22472,graphite and watercolour on paper
22475,graphite and watercolour on paper
22463,graphite on paper
22458,graphite on paper
22459,graphite and watercolour on paper. verso: graphite on paper
23181,"chalk, watercolour and ink on paper"
23861,graphite and watercolour on paper
24150,graphite and gouache on paper
22884,"graphite, watercolour and gouache on paper"
22889,graphite and watercolour on paper
24107,graphite and watercolour on paper
23147,graphite on paper
23108,"graphite, watercolour and ink on paper"
23106,ink and gouache on paper
22360,graphite and watercolour on paper. verso: graphite on paper
22369,"graphite, ink and watercolour on paper"
22365,graphite and watercolour on paper
22364,graphite and watercolour on paper
22368,graphite on paper
22359,graphite and watercolour on paper
22346,"graphite, ink and watercolour on paper"
22344,graphite on paper
22348,graphite on paper. verso: graphite on paper
22347,"graphite on paper, graphite on paper"
22361,graphite and watercolour on paper
22350,graphite on paper. verso: graphite on paper
22351,graphite and watercolour on paper. verso: graphite on paper
22352,graphite and watercolour on paper
22353,graphite on paper
22355,graphite on paper
22915,soot and candlegrease on paper
23795,"graphite, watercolour and ink on paper"
22801,graphite and watercolour on paper
22802,"graphite, watercolour and ink on paper"
22675,graphite and watercolour on paper
22832,graphite on paper. verso: graphite and ink on paper
24125,watercolour and gouache on paper
22416,graphite and chalk on paper
23099,"ink, graphite and watercolour on paper. verso: ink, graphite and watercolour on paper"
22417,"graphite, watercolour and chalk on paper"
22220,graphite on paper
22228,"graphite, ink and watercolour on paper"
22221,graphite and watercolour on paper
22222,graphite and watercolour on paper
22223,graphite and watercolour on paper
24051,"ink, watercolour and graphite on paper. verso: graphite on paper"
22473,graphite on paper
24543,graphite on paper. verso: graphite on paper
24544,graphite on paper. verso: graphite on paper
24545,graphite on paper
22474,graphite on paper. verso: graphite on paper
24546,graphite on paper. verso: graphite on paper
22224,graphite on paper
24538,graphite on paper
24539,graphite on paper
24540,graphite on paper
24541,graphite on paper
24542,graphite on paper
23166,graphite and gouache on paper
24547,graphite and gouache on paper
24548,graphite and gouache on paper
24549,graphite and gouache on paper
22382,graphite on paper
24471,graphite on paper
24472,graphite on paper
24473,graphite on paper
24474,graphite on paper
24475,graphite on paper
24476,graphite on paper
24477,ink on paper
24478,ink on paper
24479,graphite on paper
24480,chalk on paper
24481,graphite on paper
24482,chalk on paper
24483,graphite and ink on paper
24484,graphite on paper. verso: graphite on paper
24485,graphite on paper
24486,graphite on paper
24487,ink on paper
24488,graphite on paper
24489,graphite on paper
24490,graphite and chalk on paper
24491,graphite on paper
24492,graphite on paper
24493,graphite on paper
24494,graphite on paper
24495,graphite on paper
24496,graphite on paper
24498,ink on paper
24497,graphite and ink on paper
24499,graphite on paper
24500,graphite and chalk on paper
24501,graphite on paper
24502,ink on paper
24503,"graphite, watercolour and ink on paper"
24504,ink on paper
24505,graphite on paper
24506,graphite and ink on paper
24507,graphite and ink on paper
24508,graphite on paper
24509,graphite on paper
24510,chalk on paper. verso: graphite on paper
24511,graphite on paper
24512,graphite on paper
24513,graphite and chalk on paper
24514,graphite on paper
24515,graphite on paper
24516,graphite on paper
24517,graphite on paper
24518,graphite on paper
24519,graphite and ink on paper
24520,graphite on paper
24521,graphite on paper
24522,graphite and ink on paper
24523,graphite and ink on paper
24524,graphite on paper
24525,graphite on paper
24526,graphite on paper
24527,graphite on paper
24528,graphite on paper
24530,ink on paper
24529,graphite on paper
24531,graphite on paper
24532,graphite and ink on paper
24533,ink and watercolour on paper
24534,graphite on paper
24535,ink on paper
24536,graphite on paper
24537,ink on paper
22519,watercolour on paper
22941,graphite and watercolour on paper. verso: graphite and watercolour on paper
22320,chalk on paper
23797,"graphite, ink and watercolour on paper"
23798,"graphite, ink and watercolour on paper"
23126,chalk and watercolour on paper
24119,"graphite, ink and watercolour on paper"
22303,chalk on paper
23123,watercolour and oil paint on paper
23125,graphite on paper
23122,chalk and watercolour on paper
23127,chalk and watercolour on paper
23129,"graphite, gouache and watercolour on paper"
23131,chalk and watercolour on paper
23133,graphite and chalk on paper
23130,"graphite, watercolour and chalk on paper"
23132,graphite on paper
23119,graphite and chalk on paper
23121,chalk and watercolour on paper
23128,"graphite, watercolour and chalk on paper"
23120,gouache on paper
23124,"graphite, watercolour and chalk on paper"
22412,graphite and chalk on paper
22236,ink on paper
23300,graphite and watercolour on paper
23296,graphite and watercolour on paper
23297,graphite and watercolour on paper. verso: charcoal on paper
23298,graphite and watercolour on paper
23299,"graphite, watercolour and gouache on paper"
22249,ink on paper
22248,"ink, watercolour and graphite on paper"
22251,ink on paper
22250,ink on paper
22246,ink and watercolour on paper. verso: graphite and ink on paper
22247,"graphite, ink and watercolour on paper"
22252,graphite and ink on paper
22253,"graphite, watercolour and ink on paper"
24000,chalk on paper
22307,graphite and watercolour on paper
24550,chalk and watercolour on paper
24551,graphite on paper
24552,graphite and watercolour on paper
24553,graphite on paper
24554,graphite on paper
24555,graphite on paper
24556,graphite on paper
24557,"graphite, ink and watercolour on paper"
24558,graphite on paper
24559,graphite on paper
24560,graphite on paper
24561,graphite on paper
24562,graphite on paper
24563,graphite on paper
24564,graphite on paper
24565,graphite and chalk on paper. verso: ink on paper
24566,graphite on paper. verso: graphite and watercolour on paper
24567,graphite on paper
22976,"graphite, ink and watercolour on paper"
24568,"graphite, ink and watercolour on paper"
24569,"graphite, ink and watercolour on paper"
24570,"graphite, ink and watercolour on paper"
24571,"graphite, ink and watercolour on paper"
24572,"graphite, ink and watercolour on paper"
24573,graphite on paper
24574,"graphite, ink and watercolour on paper"
23436,graphite and watercolour on paper
23437,graphite on paper
23438,graphite on paper
23439,graphite on paper
23440,graphite and gouache on paper
23441,graphite on paper
23442,graphite on paper
23443,"graphite, gouache and chalk on paper. verso: graphite on paper"
23444,graphite and gouache on paper
23445,"graphite, ink, watercolour and gouache on paper"
23446,"graphite, gouache and chalk on paper"
23447,graphite and gouache on paper
23448,graphite and gouache on paper
23449,graphite and gouache on paper
23450,graphite and gouache on paper
23451,graphite and gouache on paper. verso: graphite on paper
23452,graphite and gouache on paper. verso: graphite on paper
23453,graphite and gouache on paper
23454,graphite and gouache on paper
24575,graphite and gouache on paper
24576,graphite and gouache on paper
24577,"graphite, chalk and gouache on paper"
24578,graphite on paper
24580,graphite and gouache on paper
24579,graphite on paper
24581,graphite on paper
24582,graphite on paper
24583,graphite on paper. verso: graphite on paper
24584,graphite and chalk on paper
24585,graphite on paper. verso: graphite on paper
24586,graphite and watercolour on paper
24587,graphite and chalk on paper
24588,graphite and chalk on paper
24589,graphite and watercolour on paper
24591,graphite on paper
24590,graphite and watercolour on paper. verso: graphite and watercolour on paper
24592,graphite and watercolour on paper
24593,graphite and watercolour on paper
24594,graphite and chalk on paper
24595,graphite and chalk on paper
24596,graphite and chalk on paper
24597,graphite on paper
24598,"graphite, watercolour and gouache on paper. verso: graphite on paper"
24599,"graphite, watercolour and chalk on paper"
24600,graphite and watercolour on paper
24601,graphite on paper
24602,watercolour and graphite on paper. verso: watercolour on paper
24603,graphite and watercolour on paper
24604,graphite on paper
24605,graphite and watercolour on paper
24606,graphite on paper
24607,graphite on paper
24608,graphite on paper
24609,graphite on paper
24610,graphite on paper
24611,graphite on paper
24612,graphite on paper
24613,graphite on paper
24614,graphite on paper
24615,graphite and gouache on paper
22254,"graphite, ink and watercolour on paper"
22255,"ink, watercolour and chalk on paper"
22256,ink and watercolour on paper
22257,"graphite, ink and watercolour on paper"
22258,"graphite, ink and watercolour on paper"
22232,"chalk, ink and watercolour on paper"
22233,"graphite, ink and watercolour on paper"
22235,chalk and watercolour on paper
22237,graphite on paper
22238,ink on paper
22239,graphite and watercolour on paper. verso: graphite on paper
22240,watercolour and ink on paper
22241,"graphite, ink and watercolour on paper"
22242,"graphite, ink and watercolour on paper"
22243,ink and watercolour on paper
22244,ink and watercolour on paper
22245,"ink, graphite and watercolour on paper"
22264,"graphite, watercolour and ink on paper"
22265,"graphite, watercolour and ink on paper"
23992,"graphite, ink and watercolour on paper"
23874,chalk and ink on paper
24102,"graphite, ink and watercolour on paper"
22261,watercolour on paper
22267,graphite and watercolour on paper
22217,"watercolour, graphite, gouache and ink on paper"
23118,chalk on paper
23312,watercolour and gouache on paper
23768,"graphite, watercolour and ink on paper"
23783,chalk on paper
22653,graphite and watercolour on paper
24085,graphite and ink on paper
23401,graphite and crayon on paper
23244,graphite and ink on paper
24156,graphite on paper
23769,graphite and watercolour on paper
23993,"graphite, ink and watercolour on paper"
24117,graphite and watercolour on paper
22661,watercolour and graphite on paper
22662,graphite on paper
22663,graphite on paper
22664,graphite on paper. verso: graphite and ink on paper
22665,watercolour and ink on paper. verso: ink on paper
22666,graphite on paper
22660,graphite on paper
24664,graphite on paper
24665,graphite on paper
24666,graphite on paper
24667,graphite on paper
24668,chalk on paper
24669,graphite on paper
24670,graphite on paper
22981,chalk on paper
23380,graphite and watercolour on paper
23017,chalk on paper
22655,graphite on paper
24616,graphite on paper
24617,graphite on paper
24618,graphite on paper
24619,graphite on paper
24620,graphite on paper
24621,graphite on paper
24622,graphite on paper
24623,graphite on paper
24624,graphite on paper
24625,graphite on paper
24626,graphite on paper
24627,graphite and ink on paper
24628,graphite on paper
24629,graphite and ink on paper. verso: graphite on paper
24630,graphite on paper
24631,graphite on paper
24632,graphite on paper
24633,graphite on paper
24634,graphite on paper
24635,graphite on paper. verso: ink on paper
24636,graphite on paper
24637,graphite on paper
24638,graphite on paper
24639,graphite on paper
24640,graphite on paper
22658,graphite on paper
24641,graphite on paper
24642,graphite on paper
24643,graphite on paper
24644,graphite on paper. verso: graphite on paper
24645,graphite on paper
24646,graphite and ink on paper
24647,graphite on paper
24648,graphite on paper. verso: graphite on paper
24649,graphite on paper. verso: graphite on paper
24650,graphite on paper
24651,graphite on paper
24652,graphite on paper
24653,graphite on paper
24654,graphite on paper
24655,graphite on paper
24656,graphite on paper
24657,graphite on paper
24658,graphite on paper
22654,graphite on paper
22657,graphite on paper
24660,graphite on paper
24661,graphite on paper
24662,graphite on paper
24663,graphite on paper. verso: graphite on paper
24671,graphite on paper
24659,graphite on paper
22656,graphite on paper
23594,watercolour and ink on paper
23595,graphite on paper
23596,graphite and watercolour on paper
23597,watercolour on paper
23598,watercolour and ink on paper
23599,watercolour and ink on paper
23600,watercolour and ink on paper
23601,graphite and watercolour on paper
23602,"graphite, ink and watercolour on paper"
23603,graphite on paper
23604,graphite and watercolour on paper
23605,graphite on paper
23606,"graphite, ink and watercolour on paper"
23607,graphite and ink on paper
23608,"ink, graphite and watercolour on paper. verso: ink on paper"
23609,ink and watercolour on paper. verso: graphite on paper
23610,graphite and ink on paper. verso: graphite and ink on paper
23611,ink on paper. verso: graphite and ink on paper
23612,"graphite, ink and watercolour on paper. verso: graphite on paper"
23613,"graphite, ink and watercolour on paper"
23614,ink on paper. verso: ink on paper
23615,ink on paper. verso: graphite and ink on paper
23616,ink on paper. verso: ink on paper
23617,ink on paper
23618,graphite and ink on paper. verso: ink on paper
23619,ink on paper
23620,ink on paper. verso: ink on paper
23621,graphite and watercolour on paper
23622,graphite and ink on paper
23623,graphite and ink on paper. verso: graphite on paper
23624,"graphite, ink and watercolour on paper"
23625,"graphite, ink and watercolour on paper"
23626,ink and watercolour on paper
23627,ink and watercolour on paper
23628,graphite and ink on paper. verso: graphite on paper
23629,ink on paper
23630,graphite and ink on paper
23632,"graphite, ink and watercolour on paper. verso: graphite on paper"
23633,graphite and ink on paper
23634,graphite on paper
23635,graphite and ink on paper
23636,graphite and watercolour on paper
23637,graphite and ink on paper. verso: graphite and ink on paper
23638,ink and watercolour on paper
23639,ink on paper
23640,ink on paper
23641,"graphite, ink and watercolour on paper"
23642,"ink, watercolour and graphite on paper. verso: graphite on paper"
23643,"graphite, ink and watercolour on paper"
23644,"graphite, ink and watercolour on paper"
23645,graphite and ink on paper
23646,"graphite, ink and watercolour on paper"
23647,"graphite, ink and watercolour on paper. verso: graphite on paper"
23648,ink and watercolour on paper
23649,"graphite, ink and watercolour on paper"
23650,"ink, watercolour and graphite on paper. verso: ink, watercolour and graphite on paper"
23651,graphite and ink on paper
23652,graphite on paper
23653,graphite and ink on paper
23654,"graphite, ink and watercolour on paper"
23655,ink on paper. verso: graphite on paper
23656,ink and watercolour on paper
23657,ink on paper. verso: graphite and ink on paper
23658,ink on paper
23659,ink and watercolour on paper
23660,ink on paper. verso: ink on paper
23661,ink and watercolour on paper
23662,graphite and ink on paper. verso: graphite and ink on paper
23663,ink and graphite on paper
23664,ink and graphite on paper. verso: ink on paper
23665,oil paint on paper
23666,ink on paper
23667,ink on paper. verso: ink on paper
23668,graphite on paper. verso: graphite and ink on paper
23669,ink on paper. verso: graphite and ink on paper
23670,ink and watercolour on paper
23671,"ink, chalk and graphite on paper. verso: ink and graphite on paper"
23672,ink and watercolour on paper. verso: graphite on paper
23673,graphite and ink on paper
23674,ink on paper. verso: ink on paper
23675,ink on paper. verso: ink on paper
23676,ink on paper
23677,"graphite, ink and watercolour on paper"
23678,graphite on paper
23679,graphite and ink on paper
23680,ink and graphite on paper. verso: ink and graphite on paper
23681,"graphite, ink and watercolour on paper"
23682,graphite and ink on paper
23683,graphite on paper. verso: graphite on paper
23684,ink on paper
23685,graphite and ink on paper. verso: graphite and ink on paper
23686,ink on paper
23687,graphite on paper
23688,graphite and ink on paper
23689,graphite and ink on paper. verso: graphite on paper
23690,graphite on paper. verso: graphite on paper
23691,graphite and ink on paper. verso: graphite and ink on paper
23692,ink on paper
23693,graphite and ink on paper. verso: ink on paper
23694,ink on paper
23695,ink on paper
23696,ink on paper
23697,ink on paper
23698,graphite on paper
23699,ink on paper
23700,"ink, graphite and watercolour on paper. verso: ink on paper"
23701,ink and graphite on paper. verso: ink on paper
23702,graphite and ink on paper. verso: graphite and ink on paper
23703,ink on paper. verso: graphite on paper
23704,ink on paper. verso: graphite on paper
23705,"ink, graphite and watercolour on paper. verso: graphite and ink on paper"
23706,"graphite, ink and watercolour on paper"
23707,graphite and ink on paper. verso: ink and watercolour on paper
23708,"graphite, ink and watercolour on paper"
23709,"graphite, ink and watercolour on paper"
23710,"graphite, ink and watercolour on paper. verso: ink and watercolour on paper"
23711,graphite and ink on paper. verso: ink on paper
23712,ink and watercolour on paper
23713,graphite and watercolour on paper
23714,graphite and watercolour on paper
23715,graphite on paper
23716,graphite and watercolour on paper
23717,graphite on paper
23718,graphite on paper
23719,graphite and watercolour on paper
23720,graphite and ink on paper
23721,graphite and ink on paper
23722,graphite on paper. verso: graphite on paper
23723,graphite and watercolour on paper
23724,ink and watercolour on paper
23725,"graphite, ink and watercolour on paper"
23726,graphite and ink on paper
23727,"graphite, ink and watercolour on paper"
23728,"graphite, ink and watercolour on paper"
23729,"ink on paper. verso: graphite, ink and watercolour on paper"
23730,"graphite, ink and watercolour on paper. verso: graphite and ink on paper"
23731,"graphite, ink and watercolour on paper"
23732,graphite and watercolour on paper
23733,graphite and watercolour on paper
23734,graphite and watercolour on paper
23735,"graphite, ink and watercolour on paper"
23736,"graphite, watercolour and ink on paper"
23737,graphite and ink on paper
23738,graphite and ink on paper
23739,graphite and ink on paper
23740,"graphite, watercolour and ink on paper"
23741,"ink, watercolour and gum arabic on paper"
23742,"ink, watercolour and gum arabic on paper"
23743,graphite on paper
23744,graphite and watercolour on paper
23745,"watercolour, ink and graphite on paper. verso: graphite on paper"
23746,"graphite, ink and watercolour on paper"
23747,watercolour on paper
23748,watercolour on paper
23749,graphite and watercolour on paper
23750,graphite on paper
23751,graphite on paper
23752,graphite on paper
23753,watercolour and ink on paper
23754,ink and watercolour on paper
23755,ink and watercolour on paper
23756,ink and watercolour on paper
23757,"graphite, ink and watercolour on paper"
23758,ink and watercolour on paper
23759,"graphite, ink and watercolour on paper"
23760,graphite and watercolour on paper
23761,ink on paper
23762,"graphite, ink and watercolour on paper"
23763,"graphite, ink and watercolour on paper"
23764,"graphite, ink and watercolour on paper"
23765,"graphite, ink and watercolour on paper"
23766,"graphite, ink and watercolour on paper"
23158,graphite and watercolour on paper
23157,ink on paper
22843,graphite and watercolour on paper
22844,graphite on paper
24071,chalk on paper
24080,ink and watercolour on paper
24077,graphite and watercolour on paper
24083,ink and watercolour on paper
24120,ink on paper
23544,"graphite, ink and watercolour on paper"
22331,chalk on paper
22333,graphite and chalk on paper
24086,graphite on paper
24079,ink and chalk on paper
22370,watercolour and ink on paper
23587,graphite and ink on paper
23494,ink and watercolour on paper
24084,"graphite, ink and watercolour on paper"
23243,"graphite, watercolour and ink on paper"
22456,watercolour and ink on paper
22457,ink and watercolour on paper
24069,"graphite, watercolour and ink on paper"
23498,"graphite, ink and watercolour on paper"
24087,"graphite, watercolour and ink on paper"
24070,graphite on paper
24122,ink on paper
23265,"graphite, ink and watercolour on paper"
23269,graphite and ink on paper
23271,graphite and ink on paper
23270,graphite and ink on paper
23276,ink on paper
23278,ink on paper
23273,graphite and ink on paper
23275,graphite and ink on paper. verso: ink on paper
24126,ink and watercolour on paper
22975,graphite on paper. verso: ink and graphite on paper
22448,graphite on paper
22393,graphite and watercolour on paper
24022,chalk on paper
24148,graphite on paper. verso: graphite on paper
24149,graphite on paper. verso: graphite on paper
22336,chalk on paper
22391,"ink, graphite and watercolour on paper"
22392,ink and watercolour on paper
22853,graphite on paper
24092,"graphite, ink and watercolour on paper"
23593,graphite on paper
23294,"graphite, watercolour and ink on paper"
24133,watercolour and ink on paper
23116,ink on paper
23873,watercolour and ink on paper
24055,chalk on paper
24057,graphite on paper
24059,chalk on paper
24060,chalk on paper
24061,chalk on paper
22406,graphite on paper
24672,graphite on paper
24673,graphite on paper
24674,"graphite, crayon and watercolour on paper"
24675,graphite on paper
24676,graphite on paper
24677,graphite on paper
24678,"graphite, crayon and watercolour on paper"
24679,graphite on paper. verso: graphite on paper
24680,graphite on paper
23326,"ink, watercolour and gouache on paper"
22830,chalk on paper
22835,watercolour and chalk on paper
22833,chalk and graphite on paper
22808,graphite and watercolour on paper
22807,watercolour and ink on paper
22837,chalk on paper
22810,watercolour on paper
22831,chalk on paper
22809,graphite and watercolour on paper
22817,"graphite, watercolour and ink on paper"
22812,"graphite, ink and watercolour on paper"
23052,graphite on paper
23532,chalk on paper
23533,graphite and chalk on paper
23534,chalk on paper
22977,chalk and gouache on paper
22854,ink on paper
22856,graphite and ink on paper
22858,graphite on paper
22857,graphite on paper
24277,ink on paper
24278,graphite on paper. verso: chalk on paper
24279,graphite on paper
24280,ink on paper. verso: graphite on paper
24281,graphite on paper. verso: graphite on paper
24282,graphite on paper. verso: graphite on paper
24284,graphite on paper. verso: graphite on paper
24283,graphite and ink on paper
24285,graphite on paper. verso: graphite on paper
24286,graphite on paper
24287,graphite on paper
24289,ink on paper
24290,graphite on paper
24291,graphite and ink on paper
24292,graphite on paper
24293,graphite on paper. verso: graphite on paper
24294,graphite on paper
24295,graphite and ink on paper
24296,graphite on paper. verso: graphite on paper
24297,graphite on paper. verso: graphite on paper
24298,graphite and ink on paper
